Customer_Id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,engagement_score,addon_revenue_ratio,renewal_risk_score,churn_risk,support_dependency,churn_0.6931471805599453,Cluster_KMeans
11177,-1.4480838058938792,-0.9987834720841744,-2.6384993235273284,-1.2681516654111282,-1.0405390648961983,-1.3839107475960315,-1.0738794443631523,-1.412638921540444,-0.7723171211912171,-0.4795240617239849,-1.148321667447009,-0.932090087237677,-1.0913397405961949,-1.2932379969860337,-1.1015998409707726,1.4364704922329257,1.1416459603353335,-1.1887430405906525,-0.279545423525844,-2.156456831040824,0.0,0.0,-0.7723171211912176,-0.5723452452490819,2.156456831040824,2.156456831040824,-0.3026609321351886,False,0
14771,0.877124035916133,0.8099801286408854,1.24964152488315,0.9825946619599848,-0.1085445088025413,0.8478269323543867,-0.1192332785724294,-1.174723283275381,-0.4349711325456899,0.507506135514544,-0.0099084533286494,-0.6188543736820854,-0.5636385668334382,-0.1802718918113558,0.6175724719097928,-0.5380398984270874,-1.2706004105383055,-0.611626354443633,0.1445783335174953,-0.2537055003797807,0.0,0.0,-0.4349711325456903,-0.1556913305794158,0.2537055003797807,0.2537055003797807,0.1291416512532793,False,1
11091,1.0669993650033789,1.2935085440745897,1.3832676313293806,1.1127703168373055,1.1158346402542851,1.0679339329000543,1.061390729003174,1.30356461531903,0.5223620784754008,0.2797299361518067,1.254995117913972,0.3208527669846891,1.3712657369633363,0.376211160775983,1.212215681223468,-0.732804528798313,-0.7881511363635778,0.6868861893871605,1.4821994134234118,0.0968013236893586,0.0,0.0,0.5223620784754003,-0.2199912736477816,-0.0968013236893583,-0.0968013236893583,1.479330326176922,False,0
14818,0.2109709509700904,0.4340599602225665,0.0584952986259146,-0.5588294987522968,-1.1141951938436363,0.2739585467679057,-1.2066005399237183,-0.916981341821562,-2.281256610943508,-1.0110018602370392,-1.6542830959440575,-1.2453258007932686,-0.7395389580876904,-1.2932379969860337,-1.0316619407054757,-0.0343382681566757,0.9004213232479696,0.1097695032401412,-1.6497914078197096,-0.7043571313258177,0.0,0.0,-2.281256610943508,-0.2705017997803141,0.7043571313258177,0.7043571313258177,-1.627070348349072,True,1
14376,0.4086435714540545,0.6529010588018402,1.55422617041071,0.5748194291620491,1.1675395255012193,0.4442946337821267,1.1969561019933803,1.2837383121302748,0.7138287206796191,-1.6943304583252514,0.369562618044137,1.5737956212070552,2.250767693234597,1.2109357396569913,1.038177342408148,1.63795114434109,-1.0293757734509417,0.2540486747768962,0.992825847604174,0.8979597787045348,0.0,0.0,0.7138287206796187,-0.0780262846568964,-0.897959778704535,-0.897959778704535,0.9863020033527756,False,1
10280,-1.0480091364727528,-0.8307164899261339,-2.130413800641396,-0.8555482911497595,-0.5272980812320448,-1.0673827342039812,-0.2757396441383585,-0.0446240015163293,0.6728001544930007,1.1149093338151772,-1.0218313103227468,-0.932090087237677,-0.3877381755791859,0.376211160775983,-0.6231288112032966,1.3760262966004764,0.9004213232479696,0.3983278463136505,-0.7689189893450817,-0.4539951141335749,0.0,0.0,0.6728001544930006,-0.4705163330176459,0.4539951141335752,0.4539951141335752,-0.7505755522172561,False,0
10997,0.2851831618358468,-0.315012287827931,0.993423358108888,0.3564378376197317,-0.1191094781345864,0.2972319944699234,-0.2109612256783124,-0.2428870334038822,0.0801653095751825,0.507506135514544,-0.1363988104529116,0.3208527669846891,-0.3877381755791859,-0.3193926549581905,-0.0074700203983022,0.5230915360092461,-1.0293757734509417,0.1097695032401412,0.0793285247415969,1.3486114096505712,0.0,0.0,0.0801653095751821,0.0880369639998026,-1.348611409650571,-1.348611409650571,0.0808055411724806,False,0
10585,-1.105319181531855,-0.7802340677498105,-0.3430937121264538,-0.9115872472591569,-0.5617928927614074,-1.082139603202286,-0.4808476002832574,-0.5997604908014774,-0.78599330992009,1.6463871323282313,0.4960529751683991,0.6340884805402807,-0.2118377843249337,-0.3193926549581905,-0.92223429661463,-0.2425349420017792,-1.0293757734509417,0.3983278463136505,-0.4426699454655899,-0.8045019382027142,0.0,0.0,-0.7859933099200906,-0.0448447857887015,0.8045019382027142,0.8045019382027142,-0.4283348183452651,False,0
11486,0.1558749338398296,0.3925324997692568,1.194370151940361,0.3141016149338578,0.4978026003532038,0.1885901768223289,0.3155145265480114,1.085475280242722,-0.0748314960187082,1.1149093338151772,1.1285047607897098,2.5135027618738297,0.6676641719463274,0.5153319239228178,2.060169957675532,1.3021500574941491,-0.7881511363635778,0.3983278463136505,0.438202473009038,1.3486114096505712,0.0,0.0,-0.0748314960187086,-0.0764467794528419,-1.348611409650571,-1.348611409650571,0.4417151631091108,False,0
13927,-1.553801155094562,-1.331609642225472,-1.1528708486288306,-1.296129592016408,-0.9237644215370574,-1.511817968533031,-1.035268378255792,-1.115244373709115,-1.5153900421266353,-1.6184050585376726,-0.1363988104529116,-1.2453258007932686,-0.9154393493419428,-1.2932379969860337,-1.132047997410521,-1.2432221808056634,-0.30570186218885,-1.4773013836641622,-1.193042746388421,-0.8545743416411627,0.0,0.0,-1.5153900421266358,-0.0437414412966293,0.8545743416411627,0.8545743416411627,-1.2113798016542034,False,1
