Customer_Id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,engagement_score,addon_revenue_ratio,renewal_risk_score,churn_risk,support_dependency,churn_0.6931471805599453
11177,-1.4480838058938792,-0.9987834720841744,-2.6384993235273284,-1.2681516654111282,-1.0405390648961985,-1.3839107475960315,-1.0738794443631523,-1.412638921540444,-0.7723171211912171,-0.4795240617239849,-1.148321667447009,-0.932090087237677,-1.0913397405961949,-1.2932379969860335,-1.1015998409707726,1.4364704922329257,1.1416459603353335,-1.1887430405906523,-0.279545423525844,-2.156456831040824,0.0,0.0,-0.7723171211912176,-0.5723452452490819,2.156456831040824,2.156456831040824,-0.30266093213518863,False
14771,0.877124035916133,0.8099801286408854,1.24964152488315,0.9825946619599849,-0.10854450880254139,0.8478269323543867,-0.11923327857242944,-1.1747232832753807,-0.4349711325456899,0.507506135514544,-0.00990845332864948,-0.6188543736820854,-0.5636385668334382,-0.1802718918113558,0.6175724719097928,-0.5380398984270874,-1.2706004105383057,-0.611626354443633,0.14457833351749536,-0.2537055003797807,0.0,0.0,-0.4349711325456903,-0.15569133057941584,0.2537055003797807,0.2537055003797807,0.12914165125327934,False
11091,1.0669993650033787,1.2935085440745895,1.3832676313293806,1.1127703168373055,1.1158346402542851,1.0679339329000543,1.061390729003174,1.3035646153190301,0.5223620784754008,0.2797299361518067,1.254995117913972,0.3208527669846891,1.3712657369633363,0.37621116077598304,1.212215681223468,-0.732804528798313,-0.7881511363635778,0.6868861893871605,1.4821994134234118,0.0968013236893586,0.0,0.0,0.5223620784754003,-0.21999127364778162,-0.09680132368935832,-0.09680132368935832,1.479330326176922,False
14818,0.21097095097009042,0.43405996022256654,0.058495298625914655,-0.5588294987522968,-1.1141951938436363,0.2739585467679057,-1.2066005399237185,-0.916981341821562,-2.2812566109435077,-1.0110018602370392,-1.6542830959440575,-1.2453258007932686,-0.7395389580876904,-1.2932379969860335,-1.0316619407054755,-0.03433826815667574,0.9004213232479696,0.1097695032401412,-1.6497914078197096,-0.7043571313258177,0.0,0.0,-2.281256610943508,-0.2705017997803141,0.7043571313258177,0.7043571313258177,-1.627070348349072,True
14376,0.40864357145405455,0.6529010588018402,1.55422617041071,0.5748194291620491,1.1675395255012193,0.4442946337821267,1.1969561019933803,1.2837383121302748,0.7138287206796191,-1.6943304583252514,0.369562618044137,1.5737956212070552,2.2507676932345975,1.2109357396569913,1.038177342408148,1.6379511443410901,-1.0293757734509417,0.2540486747768962,0.992825847604174,0.8979597787045348,0.0,0.0,0.7138287206796187,-0.07802628465689641,-0.897959778704535,-0.897959778704535,0.9863020033527756,False
10280,-1.0480091364727528,-0.8307164899261339,-2.1304138006413957,-0.8555482911497595,-0.5272980812320448,-1.0673827342039812,-0.2757396441383585,-0.04462400151632934,0.6728001544930007,1.1149093338151772,-1.0218313103227468,-0.932090087237677,-0.38773817557918594,0.37621116077598304,-0.6231288112032966,1.3760262966004764,0.9004213232479696,0.39832784631365054,-0.7689189893450817,-0.4539951141335749,0.0,0.0,0.6728001544930006,-0.47051633301764595,0.4539951141335752,0.4539951141335752,-0.7505755522172561,False
10997,0.2851831618358468,-0.315012287827931,0.993423358108888,0.3564378376197317,-0.11910947813458646,0.29723199446992343,-0.21096122567831246,-0.2428870334038822,0.08016530957518259,0.507506135514544,-0.13639881045291163,0.3208527669846891,-0.38773817557918594,-0.3193926549581905,-0.0074700203983022444,0.5230915360092461,-1.0293757734509417,0.1097695032401412,0.07932852474159699,1.3486114096505712,0.0,0.0,0.08016530957518216,0.08803696399980268,-1.348611409650571,-1.348611409650571,0.08080554117248069,False
10585,-1.105319181531855,-0.7802340677498105,-0.3430937121264538,-0.9115872472591569,-0.5617928927614074,-1.082139603202286,-0.4808476002832574,-0.5997604908014774,-0.78599330992009,1.6463871323282313,0.49605297516839914,0.6340884805402807,-0.21183778432493372,-0.3193926549581905,-0.9222342966146299,-0.24253494200177922,-1.0293757734509417,0.39832784631365054,-0.4426699454655899,-0.8045019382027142,0.0,0.0,-0.7859933099200906,-0.044844785788701505,0.8045019382027142,0.8045019382027142,-0.4283348183452651,False
11486,0.15587493383982967,0.39253249976925686,1.194370151940361,0.3141016149338578,0.49780260035320384,0.18859017682232893,0.31551452654801143,1.085475280242722,-0.07483149601870824,1.1149093338151772,1.1285047607897098,2.5135027618738297,0.6676641719463274,0.5153319239228178,2.060169957675532,1.3021500574941491,-0.7881511363635778,0.39832784631365054,0.438202473009038,1.3486114096505712,0.0,0.0,-0.07483149601870867,-0.07644677945284198,-1.348611409650571,-1.348611409650571,0.4417151631091108,False
13927,-1.553801155094562,-1.331609642225472,-1.1528708486288306,-1.296129592016408,-0.9237644215370574,-1.511817968533031,-1.035268378255792,-1.115244373709115,-1.5153900421266353,-1.6184050585376726,-0.13639881045291163,-1.2453258007932686,-0.9154393493419427,-1.2932379969860335,-1.132047997410521,-1.2432221808056634,-0.30570186218885,-1.4773013836641622,-1.193042746388421,-0.8545743416411627,0.0,0.0,-1.5153900421266358,-0.04374144129662933,0.8545743416411627,0.8545743416411627,-1.2113798016542034,False
12772,0.698943525806115,0.18169237832343013,-0.28762860597099,0.8714206233016906,-0.3263396716405304,0.7447238553939208,-0.2891788549934065,-0.8575024322552961,1.8443936555997642,0.8871331344524398,0.11658190379561267,0.007617053429097615,0.13996299818357075,0.6544526870696524,1.0593395442354532,0.28131475347944845,-0.546926499276214,0.1097695032401412,0.4055775686210888,-0.15356069350288415,0.0,0.0,1.8443936555997635,-0.2827060087502381,0.15356069350288415,0.15356069350288415,0.40304627504447177,False
13652,0.48982168560855016,0.6627208272332387,1.1354253262545462,-0.5626764513637502,1.0384453065958772,0.46185926212579553,1.3756833849783703,1.4026961312628066,0.973676306528201,0.3556553359393856,-0.515869881825698,0.6340884805402807,2.0748673019803454,0.7935734502164872,0.7769976505718466,-0.16194268115851368,-0.546926499276214,-0.1787888398333681,0.046703620353647814,1.3486114096505712,0.0,0.0,0.9736763065282006,-0.14415977747603317,-1.348611409650571,-1.348611409650571,0.04213665310784178,True
14417,0.29309887231181925,0.06710055055122534,-0.015457933296665682,-1.1344713414782555,-1.1676173532576168,0.2405792659309386,-1.2432561652982013,-1.2936811024079125,-0.6309965043261988,-0.4795240617239849,-1.9072638101925818,-0.6188543736820854,-1.0913397405961949,-1.1541172338391987,-1.0981786997977672,-0.8335448548523954,0.9004213232479696,-1.6215805552009166,0.07932852474159699,-1.1049363588334056,0.0,0.0,-0.6309965043261995,-0.21134931616629027,1.1049363588334058,1.1049363588334058,0.04213665310784178,True
14011,1.1954351912282317,1.2867629728041485,-0.9509076040074619,1.2170729428630813,1.5803946344873903,1.1669428580854935,1.4145433253608237,1.0656489770539668,1.5298413148356913,1.1149093338151772,0.7490336894169234,2.2002670483182385,1.1953653457090843,2.184781081684834,1.3816599161778949,0.570103688167818,0.17674741198587787,0.39832784631365054,2.1999473099582936,1.0982493924583285,0.0,0.0,1.5298413148356909,-0.5262283159817728,-1.0982493924583285,-1.0982493924583285,2.181815126017862,False
13945,0.9879773646968658,1.218092784698266,0.3707837482179105,1.049131846595456,1.7694067890038006,0.987826103252909,1.687949493284948,1.025996370676456,2.049536486532855,1.3426855331779144,0.6225433322926612,2.2002670483182385,1.7230665194718409,2.323901844831669,1.8584692488041967,0.4693633621137357,-0.546926499276214,0.1097695032401412,0.17720323790544454,1.3486114096505712,0.0,0.0,2.0495364865328547,-0.34345287731307117,-1.348611409650571,-1.348611409650571,0.177477761334078,False
11613,0.16655997266656908,-0.5743104117181589,1.1876639041636947,0.3408317868005119,-0.37796989279324533,0.18243084302579193,-0.3715917935172192,0.2131179399374894,1.1149969233932189,-0.4795240617239849,0.11658190379561267,0.9473241940958722,-0.21183778432493372,-0.0411511286645211,0.7553955877365836,-0.9745813113281107,-0.7881511363635778,0.1097695032401412,-0.279545423525844,-0.2537055003797807,0.0,0.0,1.1149969233932187,0.23048996326197413,0.2537055003797807,0.2537055003797807,-0.2736592660867095,False
13195,-2.8013442019666113,-2.9716549175791585,-0.9740309522943501,-2.4662992031626363,-0.7506930511364888,-3.030692631667819,-0.8342490709160005,0.5699913973350845,-0.2571806790703446,0.7352823348772813,1.0020144036654477,-1.2453258007932686,-0.5636385668334382,0.23709039762914833,0.5087801826082196,0.40891916648128596,-0.546926499276214,1.4082820470709347,-0.18167071036199645,0.3972357443200499,0.0,0.0,-0.2571806790703449,6.268100755402511,-0.3972357443200499,-0.3972357443200499,-0.1479853798766329,False
10473,0.533234569551388,0.9803571509319607,0.719417229835374,0.7002440032289825,2.1659477934030327,0.6083030138869374,1.8486511680595956,1.0061700674877008,0.9144128220364187,1.5704617325406525,1.6344661892867585,0.3208527669846891,1.1953653457090843,1.0718149765101566,0.9342235241941111,-2.1767492022401593,-0.7881511363635778,1.6968403901444447,0.6013269949487838,0.998104585581432,0.0,0.0,0.9144128220364187,-0.26158875343497967,-0.998104585581432,-0.998104585581432,0.6318371960935855,False
14732,0.8040209825168283,0.7154942538188844,0.22696093311927262,0.868602955891163,-0.1625639809702771,0.8317391514017182,0.14564005706277539,0.15363903037122353,0.3400128954237645,0.6593569350897025,0.11658190379561267,-1.2453258007932686,-0.38773817557918594,-0.59763418125186,-0.7728281742449492,1.9670362094510923,-0.30570186218885,1.5525612186076903,0.3729526642331396,-0.3037779038182292,0.0,0.0,0.34001289542376406,-0.2915370180252573,0.3037779038182292,0.3037779038182292,0.40304627504447177,False
